,timestamp,image,camera_id,latitude,longitude,height,width,md5,status,date,time,time zone
31,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/f8c93f5b-10aa-4ce2-97db-d75cbb7eaaa9.jpg,4707,1.33344648135658,103.652700847056,480,640,10bad1ae4579bc4b028bc232fd27c602,healthy,2019-01-01,05:59:41,08:00
32,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/3c1c7599-39ba-4aaf-90b7-06b63135446a.jpg,4708,1.29939,103.7799,480,640,fa6cf8172e54dc7993b84bc8121f1f4f,healthy,2019-01-01,05:59:41,08:00
33,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/df41539b-b7da-4d3c-a327-25410a875e4b.jpg,4709,1.312019,103.763002,480,640,8beafceaadc96abcc34430f2b17c2349,healthy,2019-01-01,05:59:41,08:00
34,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/1d8091b9-eb87-469a-8670-dfb3fb490ab7.jpg,4710,1.32153,103.75273,480,640,cecae03c37947d48c8c37aab63844b7f,healthy,2019-01-01,05:59:41,08:00
35,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/2241ba50-6a20-4194-991d-bb959510a6e9.jpg,4712,1.341244001,103.6439134,480,640,152c55a95fe1a0358887a198239ee8ec,healthy,2019-01-01,05:59:41,08:00
36,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/31c91cbc-4c62-423b-a6e6-55606442e2de.jpg,4713,1.347645829,103.6366955,480,640,b2bed5db050f6acf93ec80df32984c08,healthy,2019-01-01,05:59:41,08:00
37,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/48d42ee3-f94d-42de-ad26-9f80616fde5b.jpg,4714,1.31023,103.76438,480,640,cb61a115ae24a2c105691ccbdf5712c1,healthy,2019-01-01,05:59:41,08:00
38,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/a4e30123-3652-40c6-b5ab-ce859fcf823e.jpg,4716,1.32227,103.67453,480,640,ef7b99cf4ae6c15d5a2a310a3f61caf5,healthy,2019-01-01,05:59:41,08:00
39,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/65c91d08-5aae-464b-b9c3-48ae52d79d25.jpg,4798,1.25999999687243,103.823611110166,480,640,8f20aab3781aae85a7aea813df8d8e60,healthy,2019-01-01,05:59:41,08:00
40,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/61b04104-ebe2-478e-b0ff-0132eb477a5c.jpg,4799,1.26027777363278,103.823888890049,480,640,86559df1c376e8eb53c77260c0a739e7,healthy,2019-01-01,05:59:41,08:00
